

Date | Temperature | Humidity | Light | Bus Voltage | Shunt Voltage | Bus Current | Bus Power
2023/03/08 17:34:15 | 3.1450 (0) | 25.8549 dC | 58.3405 rH | 514.1666 lx | 4.0581 W/m^2 | 0.0010 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:58:34 | 3.1450 (0) | 26.2421 dC | 58.9212 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:58:39 | 3.1450 (0) | 26.2375 dC | 58.9417 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:58:44 | 3.1450 (0) | 26.2384 dC | 58.9184 rH | 549.1666 lx | 4.3344 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:58:49 | 3.1450 (0) | 26.2445 dC | 58.9110 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:58:54 | 3.1450 (0) | 26.2238 dC | 58.9215 rH | 551.6666 lx | 4.3541 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:58:59 | 3.1450 (0) | 26.2344 dC | 58.9313 rH | 549.1666 lx | 4.3344 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:04 | 3.1450 (0) | 26.2344 dC | 58.9483 rH | 551.6666 lx | 4.3541 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:09 | 3.1450 (0) | 26.2306 dC | 58.9192 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:14 | 3.1450 (0) | 26.2293 dC | 58.9482 rH | 553.3333 lx | 4.3673 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:19 | 3.1450 (0) | 26.2367 dC | 58.9490 rH | 550.8333 lx | 4.3475 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:24 | 3.1450 (0) | 26.2272 dC | 58.9547 rH | 549.1666 lx | 4.3344 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:29 | 3.1450 (0) | 26.2306 dC | 58.9685 rH | 553.3333 lx | 4.3673 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:34 | 3.1450 (0) | 26.2226 dC | 58.9334 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:39 | 3.1450 (0) | 26.2329 dC | 58.9704 rH | 550.8333 lx | 4.3475 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:44 | 3.1450 (0) | 26.2285 dC | 58.9572 rH | 553.3333 lx | 4.3673 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:49 | 3.1450 (0) | 26.2444 dC | 58.9540 rH | 549.1666 lx | 4.3344 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:54 | 3.1450 (0) | 26.2423 dC | 58.9680 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 17:59:59 | 3.1450 (0) | 26.2316 dC | 58.9468 rH | 553.3333 lx | 4.3673 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:04 | 3.1450 (0) | 26.2266 dC | 58.9522 rH | 552.5000 lx | 4.3607 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:09 | 3.1450 (0) | 26.2339 dC | 58.9784 rH | 550.8333 lx | 4.3475 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:14 | 3.1450 (0) | 26.2272 dC | 58.9201 rH | 552.5000 lx | 4.3607 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:19 | 3.1450 (0) | 26.2486 dC | 58.9601 rH | 552.5000 lx | 4.3607 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:24 | 3.1450 (0) | 26.2550 dC | 58.9644 rH | 548.3333 lx | 4.3278 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:29 | 3.1450 (0) | 26.2388 dC | 58.9543 rH | 549.1666 lx | 4.3344 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:34 | 3.1450 (0) | 26.2362 dC | 58.9396 rH | 550.8333 lx | 4.3475 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:39 | 3.1450 (0) | 26.2531 dC | 58.9675 rH | 552.5000 lx | 4.3607 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:44 | 3.1450 (0) | 26.2247 dC | 58.9730 rH | 551.6666 lx | 4.3541 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:49 | 3.1450 (0) | 26.2390 dC | 58.9615 rH | 550.8333 lx | 4.3475 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:54 | 3.1450 (0) | 26.2590 dC | 58.9330 rH | 552.5000 lx | 4.3607 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:00:59 | 3.1450 (0) | 26.2480 dC | 58.9867 rH | 552.5000 lx | 4.3607 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:01:04 | 3.1450 (0) | 26.2444 dC | 58.9560 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:01:09 | 3.1450 (0) | 26.2384 dC | 58.9732 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:01:14 | 3.1450 (0) | 26.2375 dC | 58.9575 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:01:19 | 3.1450 (0) | 26.2384 dC | 58.9922 rH | 551.6666 lx | 4.3541 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:01:24 | 3.1450 (0) | 26.2421 dC | 58.9755 rH | 552.5000 lx | 4.3607 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:01:29 | 3.1450 (0) | 26.2344 dC | 58.9609 rH | 550.8333 lx | 4.3475 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:01:44 | 3.1450 (0) | 26.2449 dC | 58.9604 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:01:53 | 3.1450 (0) | 26.2503 dC | 58.9606 rH | 549.1666 lx | 4.3344 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:02:28 | 3.1450 (0) | 26.2316 dC | 58.9787 rH | 551.6666 lx | 4.3541 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:03:03 | 3.1450 (0) | 26.1982 dC | 59.0052 rH | 550.8333 lx | 4.3475 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:03:08 | 3.1450 (0) | 26.2014 dC | 58.9776 rH | 550.0000 lx | 4.3410 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:03:13 | 3.1450 (0) | 26.1946 dC | 59.0012 rH | 552.5000 lx | 4.3607 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/03/08 18:03:18 | 3.1450 (0) | 26.1965 dC | 59.0102 rH | 548.3333 lx | 4.3278 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
