

Date | Temperature | Humidity | Light | Bus Voltage | Shunt Voltage | Bus Current | Bus Power
2023/02/05 23:14:36 | 3.1450 (0) | 26.1148 dC | 59.8051 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:49:21 | 3.1450 (0) | 26.0576 dC | 51.2301 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:49:26 | 3.1450 (0) | 26.0536 dC | 51.2193 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:49:31 | 3.1450 (0) | 26.0408 dC | 51.2243 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:49:36 | 3.1450 (0) | 26.0340 dC | 51.2074 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:49:41 | 3.1450 (0) | 26.0468 dC | 51.2073 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:49:46 | 3.1450 (0) | 26.0403 dC | 51.1951 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:49:51 | 3.1450 (0) | 26.0439 dC | 51.1986 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:49:56 | 3.1450 (0) | 26.0336 dC | 51.2105 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:01 | 3.1450 (0) | 26.0376 dC | 51.1600 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:06 | 3.1450 (0) | 26.0412 dC | 51.1473 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:11 | 3.1450 (0) | 26.0448 dC | 51.1479 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:16 | 3.1450 (0) | 26.0117 dC | 51.1344 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:21 | 3.1450 (0) | 26.0069 dC | 51.1316 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:26 | 3.1450 (0) | 26.0202 dC | 51.1080 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:31 | 3.1450 (0) | 25.9989 dC | 51.1304 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:36 | 3.1450 (0) | 26.0071 dC | 51.1258 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:41 | 3.1450 (0) | 26.0248 dC | 51.1031 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:46 | 3.1450 (0) | 25.9842 dC | 51.0953 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:51 | 3.1450 (0) | 25.9687 dC | 51.0880 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:50:56 | 3.1450 (0) | 25.9809 dC | 51.0415 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:01 | 3.1450 (0) | 25.9645 dC | 51.0574 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:06 | 3.1450 (0) | 25.9640 dC | 51.0506 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:11 | 3.1450 (0) | 25.9747 dC | 51.0696 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:16 | 3.1450 (0) | 25.9632 dC | 51.0630 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:21 | 3.1450 (0) | 25.9636 dC | 51.0415 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:26 | 3.1450 (0) | 25.9617 dC | 51.0285 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:31 | 3.1450 (0) | 25.9472 dC | 51.0294 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:36 | 3.1450 (0) | 25.9390 dC | 51.0386 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:41 | 3.1450 (0) | 25.9275 dC | 50.9972 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:46 | 3.1450 (0) | 25.9207 dC | 50.9671 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:51 | 3.1450 (0) | 25.9245 dC | 50.9846 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:51:56 | 3.1450 (0) | 25.9308 dC | 51.0013 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:01 | 3.1450 (0) | 25.9245 dC | 51.0042 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:06 | 3.1450 (0) | 25.9386 dC | 50.9741 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:11 | 3.1450 (0) | 25.9321 dC | 50.9799 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:16 | 3.1450 (0) | 25.9317 dC | 50.9989 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:21 | 3.1450 (0) | 25.9325 dC | 50.9406 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:26 | 3.1450 (0) | 25.9047 dC | 50.9188 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:31 | 3.1450 (0) | 25.8970 dC | 50.9109 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:36 | 3.1450 (0) | 25.9048 dC | 50.9252 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:41 | 3.1450 (0) | 25.8989 dC | 50.9099 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:46 | 3.1450 (0) | 25.8944 dC | 50.9480 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:51 | 3.1450 (0) | 25.8860 dC | 50.8944 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:52:56 | 3.1450 (0) | 25.8839 dC | 50.9093 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:01 | 3.1450 (0) | 25.8816 dC | 50.8887 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:06 | 3.1450 (0) | 25.8781 dC | 50.8948 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:11 | 3.1450 (0) | 25.8846 dC | 50.9233 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:16 | 3.1450 (0) | 25.8951 dC | 50.8836 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:21 | 3.1450 (0) | 25.8718 dC | 50.8662 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:26 | 3.1450 (0) | 25.8839 dC | 50.8574 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:31 | 3.1450 (0) | 25.8888 dC | 50.8503 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:36 | 3.1450 (0) | 25.8842 dC | 50.8541 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:41 | 3.1450 (0) | 25.8715 dC | 50.8433 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:46 | 3.1450 (0) | 25.8898 dC | 50.8637 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:51 | 3.1450 (0) | 25.8997 dC | 50.8291 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:53:56 | 3.1450 (0) | 25.9102 dC | 50.8427 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:01 | 3.1450 (0) | 25.9010 dC | 50.8101 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:06 | 3.1450 (0) | 25.9020 dC | 50.8079 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:11 | 3.1450 (0) | 25.8970 dC | 50.8194 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:16 | 3.1450 (0) | 25.8816 dC | 50.8063 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:21 | 3.1450 (0) | 25.8781 dC | 50.7597 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:26 | 3.1450 (0) | 25.8564 dC | 50.7453 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:31 | 3.1450 (0) | 25.8427 dC | 50.7567 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:36 | 3.1450 (0) | 25.8472 dC | 50.7599 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:41 | 3.1450 (0) | 25.8600 dC | 50.7833 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:46 | 3.1450 (0) | 25.8499 dC | 50.7380 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:51 | 3.1450 (0) | 25.8127 dC | 50.7321 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:54:56 | 3.1450 (0) | 25.8091 dC | 50.7391 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:01 | 3.1450 (0) | 25.8293 dC | 50.7413 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:06 | 3.1450 (0) | 25.8453 dC | 50.7540 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:11 | 3.1450 (0) | 25.8495 dC | 50.7190 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:16 | 3.1450 (0) | 25.8394 dC | 50.7131 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:21 | 3.1450 (0) | 25.8272 dC | 50.7117 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:26 | 3.1450 (0) | 25.8039 dC | 50.7029 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:31 | 3.1450 (0) | 25.7818 dC | 50.7090 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:36 | 3.1450 (0) | 25.7910 dC | 50.6894 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:41 | 3.1450 (0) | 25.7936 dC | 50.7023 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:46 | 3.1450 (0) | 25.7923 dC | 50.7425 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:51 | 3.1450 (0) | 25.8104 dC | 50.6439 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:55:56 | 3.1450 (0) | 25.7929 dC | 50.6654 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:01 | 3.1450 (0) | 25.7614 dC | 50.6702 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:06 | 3.1450 (0) | 25.7599 dC | 50.6597 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:11 | 3.1450 (0) | 25.7450 dC | 50.6691 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:16 | 3.1450 (0) | 25.7359 dC | 50.6647 rH | 27.5000 lx | 0.2170 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:21 | 3.1450 (0) | 25.7185 dC | 50.6296 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:26 | 3.1450 (0) | 25.6861 dC | 50.6311 rH | 28.3333 lx | 0.2236 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:31 | 3.1450 (0) | 25.6969 dC | 50.6481 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:36 | 3.1450 (0) | 25.7139 dC | 50.6507 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:41 | 3.1450 (0) | 25.7097 dC | 50.6582 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:46 | 3.1450 (0) | 25.7090 dC | 50.6362 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:51 | 3.1450 (0) | 25.7221 dC | 50.6964 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:56:56 | 3.1450 (0) | 25.7566 dC | 50.6667 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:01 | 3.1450 (0) | 25.7523 dC | 50.6262 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:06 | 3.1450 (0) | 25.7696 dC | 50.6393 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:11 | 3.1450 (0) | 25.7801 dC | 50.6679 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:16 | 3.1450 (0) | 25.7549 dC | 50.6075 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:21 | 3.1450 (0) | 25.7710 dC | 50.6092 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:26 | 3.1450 (0) | 25.7614 dC | 50.6289 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:31 | 3.1450 (0) | 25.7599 dC | 50.5775 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:36 | 3.1450 (0) | 25.7555 dC | 50.5541 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:41 | 3.1450 (0) | 25.7412 dC | 50.5912 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:46 | 3.1450 (0) | 25.7343 dC | 50.5465 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:51 | 3.1450 (0) | 25.7156 dC | 50.5507 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:57:56 | 3.1450 (0) | 25.7101 dC | 50.5153 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:01 | 3.1450 (0) | 25.7313 dC | 50.5365 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:06 | 3.1450 (0) | 25.6992 dC | 50.5317 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:11 | 3.1450 (0) | 25.6855 dC | 50.5115 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:16 | 3.1450 (0) | 25.7093 dC | 50.5188 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:21 | 3.1450 (0) | 25.6723 dC | 50.5483 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:26 | 3.1450 (0) | 25.6884 dC | 50.4893 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:31 | 3.1450 (0) | 25.6590 dC | 50.5199 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:36 | 3.1450 (0) | 25.6777 dC | 50.4977 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:41 | 3.1450 (0) | 25.6521 dC | 50.4787 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:46 | 3.1450 (0) | 25.6569 dC | 50.5095 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:51 | 3.1450 (0) | 25.6618 dC | 50.4999 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:58:56 | 3.1450 (0) | 25.6649 dC | 50.4898 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:01 | 3.1450 (0) | 25.6672 dC | 50.4887 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:06 | 3.1450 (0) | 25.6592 dC | 50.4836 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:11 | 3.1450 (0) | 25.6750 dC | 50.4776 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:16 | 3.1450 (0) | 25.6792 dC | 50.4745 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:21 | 3.1450 (0) | 25.6718 dC | 50.4465 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:26 | 3.1450 (0) | 25.6714 dC | 50.4543 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:31 | 3.1450 (0) | 25.6878 dC | 50.4471 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:36 | 3.1450 (0) | 25.6950 dC | 50.4754 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:41 | 3.1450 (0) | 25.6855 dC | 50.4490 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:46 | 3.1450 (0) | 25.7006 dC | 50.4354 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:51 | 3.1450 (0) | 25.7084 dC | 50.4218 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/05 23:59:56 | 3.1450 (0) | 25.7084 dC | 50.4308 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:01 | 3.1450 (0) | 25.6847 dC | 50.4027 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:06 | 3.1450 (0) | 25.6956 dC | 50.3907 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:11 | 3.1450 (0) | 25.6638 dC | 50.4212 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:16 | 3.1450 (0) | 25.6943 dC | 50.3502 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:21 | 3.1450 (0) | 25.6805 dC | 50.3671 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:26 | 3.1450 (0) | 25.6800 dC | 50.3793 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:31 | 3.1450 (0) | 25.6672 dC | 50.3621 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:36 | 3.1450 (0) | 25.6729 dC | 50.3469 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:41 | 3.1450 (0) | 25.6615 dC | 50.3491 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:46 | 3.1450 (0) | 25.6577 dC | 50.3633 rH | 26.6667 lx | 0.2105 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
2023/02/06 00:00:51 | 3.1450 (0) | 25.6655 dC | 50.3395 rH | 25.8333 lx | 0.2039 W/m^2 | 0.0000 V | -0.0050 mV | 0.0000 mA | 0.0000 mW
